contest_id,index,name,rating,solved_count,tags
1283,E,New Year Parties,1800,3686,"dp, greedy"
1283,D,Christmas Trees,1800,4158,"graphs, greedy, shortest paths"
1283,C,Friends and Gifts,1500,7432,"constructive algorithms, data structures, math"
1283,B,Candies Division,900,13586,math
1283,A,Minutes Before the New Year,800,18841,math
1282,E,The Cake Is a Lie,2400,669,"constructive algorithms, data structures, dfs and similar, graphs"
1282,D,Enchanted Artifact,2300,1402,"constructive algorithms, interactive, strings"
1282,C,Petya and Exam,1800,2905,"greedy, sortings, two pointers"
1282,B2,K for the Price of One (Hard Version),1600,6163,"dp, greedy, sortings"
1282,B1,K for the Price of One (Easy Version),1400,7196,"dp, greedy, sortings"
1282,A,Temporarily unavailable,900,10572,"implementation, math"
1281,B,Azamon Web Services,1600,4926,greedy
1281,A,Suffix Three,800,12850,implementation
1280,F,Intergalactic Sliding Puzzle,3400,30,"combinatorics, constructive algorithms, math"
1280,E,Kirchhoff's Current Loss,2900,96,math
1280,D,Miss Punyverse,2500,379,"dp, greedy, trees"
1280,C,Jeremy Bearimy,2000,1445,"dfs and similar, graphs, greedy, trees"
1280,B,Beingawesomeism,1800,2466,"implementation, math"
1280,A,Cut and Paste,1700,3224,"implementation, math"
1279,F,New Year and Handle Change,2800,351,"binary search, dp"
1279,E,New Year Permutations,2700,201,"combinatorics, dp"
1279,D,Santa's Bot,1700,3390,"combinatorics, math, probabilities"
1279,C,Stack of Presents,1400,7059,"data structures, implementation"
1279,B,Verse For Santa,1300,8580,"binary search, brute force, implementation"
1279,A,New Year Garland,900,11472,math
1278,F,Cards,2600,531,"combinatorics, dp, math, number theory, probabilities"
1278,E,Tests for problem D,2200,1095,"constructive algorithms, dfs and similar, divide and conquer, trees"
1278,D,Segment Tree,2100,2246,"data structures, dsu, graphs, trees"
1278,C,Berry Jam,1700,4891,"data structures, dp, greedy, implementation"
1278,B,A and B,1500,7543,"greedy, math"
1278,A,Shuffle Hashing,1000,9591,"brute force, implementation, strings"
1277,D,Let's Play the Words?,1900,2042,"data structures, hashing, implementation, math"
1277,B,Make Them Odd,1200,7519,"greedy, number theory"
1277,A,"Happy Birthday, Polycarp!",1000,8407,implementation
1276,F,Asterisk Substrings,3400,84,string suffix structures
1276,E,Four Stones,3500,24,constructive algorithms
1276,D,Tree Elimination,2900,172,"dp, trees"
1276,C,Beautiful Rectangle,2300,921,"brute force, combinatorics, constructive algorithms, data structures, greedy, math"
1276,B,Two Fairs,1900,2820,"combinatorics, dfs and similar, dsu, graphs"
1276,A,As Simple as One and Two,1400,7258,"dp, greedy"
1275,F,Шардирование постов,,91,"*special, binary search, interactive"
1275,E3,Контрольная сумма,,56,*special
1275,E2,Контрольная сумма,,130,*special
1275,E1,Контрольная сумма,,254,*special
1275,D,Storage2,,419,*special
1275,C,#define Задача B ...,,654,*special
1275,B,Code Review,,807,*special
1275,A,Скрытый друг,,869,*special
1272,F,Two Bracket Sequences,2200,938,"dp, strings, two pointers"
1272,E,Nearest Opposite Parity,1900,2910,"dfs and similar, graphs, shortest paths"
1272,D,Remove One Element,1500,7514,"brute force, dp"
1272,C,Yet Another Broken Keyboard,1200,10943,"combinatorics, dp, implementation"
1272,B,Snow Walking Robot,1200,8737,"constructive algorithms, greedy, implementation"
1272,A,Three Friends,900,12872,"brute force, greedy, math, sortings"
1271,F,Divide The Students,2700,95,brute force
1271,E,Common Number,2100,1860,"binary search, combinatorics, dp, math"
1271,D,Portals,2100,1442,"data structures, dp, greedy, implementation, sortings"
1271,C,Shawarma Tent,1300,6698,"brute force, geometry, greedy, implementation"
1271,B,Blocks,1300,7009,"greedy, math"
1271,A,Suits,800,10688,"brute force, greedy, math"
1270,I,Xor on Figures,3500,70,"constructive algorithms, fft, math"
1270,H,Number of Components,3300,161,data structures
1270,G,Subset with Zero Sum,2700,754,"constructive algorithms, dfs and similar, graphs, math"
1270,F,Awesome Substrings,2600,569,"math, strings"
1270,E,Divide Points,2300,1429,"constructive algorithms, geometry, math"
1270,D,Strange Device,1900,3238,"constructive algorithms, interactive, math, sortings"
1270,C,Make Good,1400,8125,"bitmasks, constructive algorithms, math"
1270,B,Interesting Subarray,1200,10029,"constructive algorithms, greedy, math"
1270,A,Card Game,800,12890,"games, greedy, math"
1269,B,Modulo Equality,1500,5917,"brute force, sortings"
1269,A,Equation,800,12048,"brute force, math"
1268,E,Happy Cactus,3400,77,dp
1268,D,Invertation in Tournament,3200,124,"brute force, divide and conquer, graphs, math"
1268,C,K Integers,2300,1034,"binary search, data structures"
1268,B,Domino for Young,2000,3527,"dp, greedy, math"
1268,A,Long Beautiful Integer,1700,5530,"constructive algorithms, greedy, implementation, strings"
1267,L,Lexicography,1800,1570,"constructive algorithms, strings"
1267,K,Key Storage,2100,989,"combinatorics, math"
1267,J,Just Arrange the Icons,1800,1384,"greedy, implementation, math"
1267,I,Intriguing Selection,2600,429,"brute force, constructive algorithms, implementation, interactive, sortings"
1267,H,Help BerLine,3200,41,constructive algorithms
1267,G,Game Relics,3000,127,"math, probabilities"
1267,F,Foolprüf Security,2600,277,graphs
1267,E,Elections,1700,1654,greedy
1267,D,DevOps Best Practices,2800,129,constructive algorithms
1267,C,Cactus Revenge,3500,328,constructive algorithms
1267,B,Balls of Buma,900,2034,
1267,A,Apprentice Learning Trajectory,2400,494,
1266,H,Red-Blue Graph,3400,26,"dp, graphs, math, matrices, meet-in-the-middle"
1266,G,Permutation Concatenation,3300,29,string suffix structures
1266,F,Almost Same Distance,2900,169,"dfs and similar, graphs"
1266,E,Spaceship Solitaire,2100,1457,"data structures, greedy, implementation"
1266,D,Decreasing Debts,2000,2501,"constructive algorithms, data structures, graphs, greedy, implementation, math, two pointers"
1266,C,Diverse Matrix,1400,6255,"constructive algorithms, greedy, math, number theory"
1266,B,Dice Tower,1000,8656,"constructive algorithms, math"
1266,A,Competitive Programmer,1000,8873,"chinese remainder theorem, math"
1265,E,Beautiful Mirrors,2100,1523,"data structures, dp, math, probabilities"
1265,B,Beautiful Numbers,1300,7774,"data structures, implementation, math, two pointers"
1265,A,Beautiful String,1000,9825,"constructive algorithms, greedy"
1264,F,Beautiful Fibonacci Problem,3500,73,"constructive algorithms, number theory"
1264,E,Beautiful League,2700,251,"constructive algorithms, flows, graph matchings"
1264,D2,Beautiful Bracket Sequence (hard version),2900,199,"combinatorics, probabilities"
1264,D1,Beautiful Bracket Sequence (easy version),2600,534,"combinatorics, dp, probabilities"
1264,C,Beautiful Mirrors with queries,2400,718,"data structures, probabilities"
1264,B,Beautiful Sequence,1900,3960,"brute force, constructive algorithms, greedy"
1264,A,Beautiful Regional Contest,1500,6998,"greedy, implementation"
1263,F,Economic Difficulties,2400,521,"data structures, dfs and similar, dp, flows, graphs, trees"
1263,E,Editor,2100,1823,"data structures, implementation"
1263,D,Secret Passwords,1500,6567,"dfs and similar, dsu, graphs"
1263,C,Everyone is a Winner!,1400,7830,"binary search, math, meet-in-the-middle, number theory"
1263,B,PIN Codes,1400,7103,"greedy, implementation"
1263,A,Sweet Problem,1100,10535,math
1261,F,Xor-Set,3100,130,"bitmasks, divide and conquer, math"
1260,F,Colored Tree,2700,217,"data structures, trees"
1260,E,Tournament,2400,1051,"brute force, dp, greedy"
1260,D,A Game with Traps,1900,2463,"binary search, dp, greedy, sortings"
1260,C,Infinite Fence,1700,5401,"greedy, math, number theory"
1260,B,Obtain Two Zeroes,1300,9053,"binary search, math"
1260,A,Heating,1000,9236,math
1257,G,Divisor Set,2600,324,"divide and conquer, fft, greedy, math, number theory"
1257,F,Make Them Similar,2400,1169,"bitmasks, brute force, hashing, meet-in-the-middle"
1257,E,The Contest,2000,2738,"data structures, dp, greedy"
1257,D,Yet Another Monster Killing Problem,1700,4882,"binary search, data structures, dp, greedy, sortings, two pointers"
1257,C,Dominated Subarray,1200,9979,"greedy, implementation, sortings, strings, two pointers"
1257,B,Magic Stick,1000,11976,math
1257,A,Two Rival Students,800,14963,"greedy, math"
1256,F,Equalizing Two Strings,2000,1871,"constructive algorithms, sortings, strings"
1256,E,Yet Another Division Into Teams,2000,2333,"dp, greedy, sortings"
1256,D,Binary String Minimizing,1500,7135,greedy
1256,C,Platforms Jumping,1700,4589,greedy
1256,B,Minimize the Permutation,1400,8442,greedy
1256,A,Payment Without Change,1000,16035,math
1255,C,League of Leesins,1600,4436,"constructive algorithms, implementation"
1255,B,Fridge Lockers,1100,7691,"graphs, implementation"
1255,A,Changing Volume,800,11869,math
1254,E,Send Tree to Charlie,3300,99,"combinatorics, dfs and similar, dsu, trees"
1254,D,Tree Queries,2700,468,"data structures, probabilities, trees"
1254,C,Point Ordering,2300,834,"constructive algorithms, geometry, interactive, math"
1254,B2,Send Boxes to Alice (Hard Version),2100,1877,"constructive algorithms, greedy, math, number theory, ternary search, two pointers"
1254,B1,Send Boxes to Alice (Easy Version),1800,2741,"constructive algorithms, greedy, math, number theory, ternary search, two pointers"
1254,A,Feeding Chicken,1700,3512,"constructive algorithms, greedy, implementation"
1253,F,Cheap Robot,2500,640,"binary search, dsu, graphs, shortest paths, trees"
1253,E,Antenna Coverage,2200,1712,"data structures, dp, greedy, sortings"
1253,D,Harmonious Graph,1700,5102,"constructive algorithms, dfs and similar, dsu, graphs, greedy, sortings"
1253,C,Sweets Eating,1500,7487,"dp, greedy, math, sortings"
1253,B,Silly Mistake,1400,7095,"greedy, implementation"
1253,A,Single Push,1000,10895,implementation
1252,L,Road Construction,2300,360,"flows, graphs"
1252,K,Addition Robot,2100,1161,"data structures, math, matrices"
1252,J,Tiling Terrace,2300,449,"brute force, dp"
1252,I,Mission Possible,3000,20,
1252,H,Twin Buildings,1800,1799,"greedy, implementation"
1252,G,Performance Review,2100,888,data structures
1252,F,Regular Forestation,2400,511,"hashing, trees"
1252,E,Songwriter,2200,806,"greedy, two pointers"
1252,D,Find String in a Grid,3000,111,"data structures, dp, strings, trees"
1252,C,Even Path,1600,2350,"data structures, implementation"
1252,B,Cleaning Robots,2300,329,"dp, trees"
1252,A,Copying Homework,1000,3734,
1251,F,Red-White Fence,2500,329,"combinatorics, fft"
1251,E2,Voting (Hard Version),2400,1253,"binary search, data structures, greedy"
1251,E1,Voting (Easy Version),2300,1164,"data structures, dp, greedy"
1251,D,Salary Changing,1900,3526,"binary search, greedy, sortings"
1251,C,Minimize The Integer,1600,6663,"greedy, two pointers"
1251,B,Binary Palindromes,1400,7101,"greedy, strings"
1251,A,Broken Keyboard,1000,11040,"brute force, strings, two pointers"
1250,N,Wires,2000,1067,"dfs and similar, graphs, greedy"
1250,M,SmartGarden,2500,256,"constructive algorithms, divide and conquer"
1250,L,Divide The Students,1500,2294,"binary search, greedy, math"
1250,K,Projectors,3100,66,"flows, graphs"
1250,J,The Parade,1800,1641,"binary search, greedy"
1250,I,Show Must Go On,3100,94,"binary search, brute force, greedy, shortest paths"
1250,H,Happy Birthday,1500,2470,math
1250,G,Discarding Game,2300,529,"dp, greedy, two pointers"
1250,F,Data Center,800,3992,"brute force, implementation"
1250,E,The Coronation,2300,561,"graphs, implementation"
1250,D,Conference Problem,3000,63,dp
1250,C,Trip to Saint Petersburg,2100,913,data structures
